StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,AttCheck_IsHR,AttChecks_13,AttCheck_GoalLearn1,AttCheck_GoalLearn2,AttChecks_14,loginURL,participantId,assignmentId,projectId,target,turkid,condid,Q_DataPolicyViolations
9/12/2025 21:01,9/12/2025 21:03,0,100,80,1,9/12/2025 21:03,R_11nqdrLQEjg89cB,anonymous,EN,1,0,1,0,1,https://learning-roi-dt-acdb80f29a8f.herokuapp.com/login,EF607A2D2E6A4B2EA66AA505975B3335,01993f4e-4044-77ba-af99-56d6013a9d2a,01993a7d-ffd4-74f9-8aa8-8283e730da98,any,EF607A2D2E6A4B2EA66AA505975B3335,0,NA
9/12/2025 21:01,9/12/2025 21:03,0,100,83,1,9/12/2025 21:03,R_5rbmVZNbdobrWgN,anonymous,EN,0,1,1,0,1,https://learning-roi-dt-acdb80f29a8f.herokuapp.com/login,D1574A2790D44655BDE8A54C87518AD5,01993f4e-31d4-77c2-9981-3ebe2c6abe6e,01993a7d-ffd4-74f9-8aa8-8283e730da98,any,D1574A2790D44655BDE8A54C87518AD5,1,NA
9/12/2025 21:01,9/12/2025 21:03,0,100,86,1,9/12/2025 21:03,R_1xEqyoAyllXeQt6,anonymous,EN,1,0,1,0,1,https://learning-roi-dt-acdb80f29a8f.herokuapp.com/login,28C4118F93FA44A0AE045B872A3B4E49,01993f4e-352e-763e-99be-aded4c3f6d54,01993a7d-ffd4-74f9-8aa8-8283e730da98,any,28C4118F93FA44A0AE045B872A3B4E49,1,NA
9/12/2025 21:01,9/12/2025 21:03,0,100,104,1,9/12/2025 21:03,R_1NlDIxA4HB546eW,anonymous,EN,1,0,1,0,0,https://learning-roi-dt-acdb80f29a8f.herokuapp.com/login,479D1793C2D54B169E98987B64AB8904,01993f4d-fd48-7e8e-9f85-ba9a7f48f23d,01993a7d-ffd4-74f9-8aa8-8283e730da98,any,479D1793C2D54B169E98987B64AB8904,0,NA
9/12/2025 21:01,9/12/2025 21:03,0,100,102,1,9/12/2025 21:03,R_3w05dUECqHkMkXN,anonymous,EN,1,0,1,0,1,https://learning-roi-dt-acdb80f29a8f.herokuapp.com/login,CEFD2FE92E6847B2B27FF0175811CE81,01993f4e-098e-74da-b789-9c0fdf967077,01993a7d-ffd4-74f9-8aa8-8283e730da98,any,CEFD2FE92E6847B2B27FF0175811CE81,0,NA
9/12/2025 21:01,9/12/2025 21:03,0,100,94,1,9/12/2025 21:03,R_5S2ZtiwdUqJkwBw,anonymous,EN,1,0,1,0,1,https://learning-roi-dt-acdb80f29a8f.herokuapp.com/login,1C3FEAA46E0444B8B0F96480EF8E0F8A,01993f4e-2e85-7ab4-b200-fb7802121cf9,01993a7d-ffd4-74f9-8aa8-8283e730da98,any,1C3FEAA46E0444B8B0F96480EF8E0F8A,0,NA
9/12/2025 21:01,9/12/2025 21:03,0,100,104,1,9/12/2025 21:03,R_18CZBIov82XIpWU,anonymous,EN,1,0,1,0,1,https://learning-roi-dt-acdb80f29a8f.herokuapp.com/login,3E0C694959C1434A953B82CB77C70726,01993f4e-0bbd-7b86-a6b1-98500ace505f,01993a7d-ffd4-74f9-8aa8-8283e730da98,any,3E0C694959C1434A953B82CB77C70726,1,NA
9/12/2025 21:01,9/12/2025 21:03,0,100,105,1,9/12/2025 21:03,R_1IRy6UjizbtLo1I,anonymous,EN,1,0,1,0,1,https://learning-roi-dt-acdb80f29a8f.herokuapp.com/login,03EE79A9E05D4B96BD3D34CD7E634C81,01993f4e-1947-772e-8862-6e6cfa266e6b,01993a7d-ffd4-74f9-8aa8-8283e730da98,any,03EE79A9E05D4B96BD3D34CD7E634C81,0,NA
9/12/2025 21:01,9/12/2025 21:03,0,100,108,1,9/12/2025 21:03,R_3sOFtLYdTQxQyMV,anonymous,EN,1,0,1,0,1,https://learning-roi-dt-acdb80f29a8f.herokuapp.com/login,793F4EA5961D45F29E68D1C22D34C67E,01993f4e-12dd-7b5e-a3f1-17e53dde8664,01993a7d-ffd4-74f9-8aa8-8283e730da98,any,793F4EA5961D45F29E68D1C22D34C67E,1,NA
9/12/2025 21:02,9/12/2025 21:03,0,100,42,1,9/12/2025 21:03,R_3wuwAGDZrfAVUZJ,anonymous,EN,1,0,1,0,1,https://learning-roi-dt-acdb80f29a8f.herokuapp.com/login,36A95EA2592748F6926A403C024A31C4,01993f4d-fda9-79f9-b3ea-3966c6c3a552,01993a7d-ffd4-74f9-8aa8-8283e730da98,any,36A95EA2592748F6926A403C024A31C4,0,NA
9/12/2025 21:01,9/12/2025 21:03,0,100,116,1,9/12/2025 21:03,R_7FOii68jGNo9qTI,anonymous,EN,1,0,1,0,1,https://learning-roi-dt-acdb80f29a8f.herokuapp.com/login,910DC34C3A2447A0BC2E208DCEAA9BF6,01993f4d-fd30-7d09-b970-a66d0e421550,01993a7d-ffd4-74f9-8aa8-8283e730da98,any,910DC34C3A2447A0BC2E208DCEAA9BF6,0,NA
9/12/2025 21:01,9/12/2025 21:03,0,100,111,1,9/12/2025 21:03,R_1npYFhWqq4HK8rR,anonymous,EN,1,0,1,0,1,https://learning-roi-dt-acdb80f29a8f.herokuapp.com/login,45E4350FB3BD4822A222C9615DB454A6,01993f4e-132d-7682-9c9e-a365b3412787,01993a7d-ffd4-74f9-8aa8-8283e730da98,any,45E4350FB3BD4822A222C9615DB454A6,1,NA
9/12/2025 21:01,9/12/2025 21:03,0,100,118,1,9/12/2025 21:03,R_6wQQQdW9YDbtm8s,anonymous,EN,1,0,1,0,1,https://learning-roi-dt-acdb80f29a8f.herokuapp.com/login,3FF46DF6B01641518FE63D40B0668E28,01993f4e-0654-7460-8c72-3ef550c552ec,01993a7d-ffd4-74f9-8aa8-8283e730da98,any,3FF46DF6B01641518FE63D40B0668E28,1,NA
9/12/2025 21:01,9/12/2025 21:03,0,100,116,1,9/12/2025 21:03,R_14jF5aObrVcqlxL,anonymous,EN,1,0,1,1,0,https://learning-roi-dt-acdb80f29a8f.herokuapp.com/login,1FDA9DF001AC4376B92350630DC78295,01993f4e-119b-7a81-b1da-6e73b83efabe,01993a7d-ffd4-74f9-8aa8-8283e730da98,any,1FDA9DF001AC4376B92350630DC78295,1,NA
