turkid,round,choice,condid,condition,startdate,enddate,timing,time_to_choose,time_to_completion
AZY06QHJVQNWP,2,0,0,Flat,2019-09-24 19:43:53,2019-09-24 19:46:36,2019-09-24T19:44:18Z,13.859999895095825,163
AZY06QHJVQNWP,3,1,0,Flat,2019-09-24 19:43:53,2019-09-24 19:46:36,2019-09-24T19:44:27Z,9.115000009536743,163
AZY06QHJVQNWP,4,2,0,Flat,2019-09-24 19:43:53,2019-09-24 19:46:36,2019-09-24T19:44:33Z,6.2799999713897705,163
AZY06QHJVQNWP,5,0,0,Flat,2019-09-24 19:43:53,2019-09-24 19:46:36,2019-09-24T19:44:41Z,7.694999933242798,163
AZY06QHJVQNWP,6,2,0,Flat,2019-09-24 19:43:53,2019-09-24 19:46:36,2019-09-24T19:44:46Z,5.40500020980835,163
AZY06QHJVQNWP,7,0,0,Flat,2019-09-24 19:43:53,2019-09-24 19:46:36,2019-09-24T19:44:52Z,5.6549999713897705,163
AZY06QHJVQNWP,8,0,0,Flat,2019-09-24 19:43:53,2019-09-24 19:46:36,2019-09-24T19:45:02Z,10.40999984741211,163
AZY06QHJVQNWP,9,0,0,Flat,2019-09-24 19:43:53,2019-09-24 19:46:36,2019-09-24T19:45:09Z,6.756999969482422,163
AZY06QHJVQNWP,10,0,0,Flat,2019-09-24 19:43:53,2019-09-24 19:46:36,2019-09-24T19:45:17Z,7.855000019073486,163
AZY06QHJVQNWP,11,1,0,Flat,2019-09-24 19:43:53,2019-09-24 19:46:36,2019-09-24T19:45:23Z,5.880000114440918,163
AZY06QHJVQNWP,12,2,0,Flat,2019-09-24 19:43:53,2019-09-24 19:46:36,2019-09-24T19:45:35Z,12.770999908447266,163
AZY06QHJVQNWP,13,2,0,Flat,2019-09-24 19:43:53,2019-09-24 19:46:36,2019-09-24T19:45:39Z,3.38700008392334,163
AZY06QHJVQNWP,14,0,0,Flat,2019-09-24 19:43:53,2019-09-24 19:46:36,2019-09-24T19:45:51Z,12.022000074386597,163
AZY06QHJVQNWP,15,0,0,Flat,2019-09-24 19:43:53,2019-09-24 19:46:36,2019-09-24T19:45:55Z,4.138999938964844,163
AZY06QHJVQNWP,16,1,0,Flat,2019-09-24 19:43:53,2019-09-24 19:46:36,2019-09-24T19:46:02Z,7.283999919891357,163
AZY06QHJVQNWP,17,0,0,Flat,2019-09-24 19:43:53,2019-09-24 19:46:36,2019-09-24T19:46:12Z,9.713000059127808,163
AZY06QHJVQNWP,18,2,0,Flat,2019-09-24 19:43:53,2019-09-24 19:46:36,2019-09-24T19:46:19Z,6.627000093460083,163
AZY06QHJVQNWP,19,0,0,Flat,2019-09-24 19:43:53,2019-09-24 19:46:36,2019-09-24T19:46:24Z,5.1539998054504395,163
AZY06QHJVQNWP,20,0,0,Flat,2019-09-24 19:43:53,2019-09-24 19:46:36,2019-09-24T19:46:29Z,5.465000152587891,163
A219Y0MX694TM2,1,1,2,Strongly Increasing,2019-09-24 19:41:18,2019-09-24 19:44:04,2019-09-24T19:44:05Z,0,166
A219Y0MX694TM2,2,0,2,Strongly Increasing,2019-09-24 19:41:18,2019-09-24 19:44:04,2019-09-24T19:44:19Z,14.187000036239624,166
A219Y0MX694TM2,3,1,2,Strongly Increasing,2019-09-24 19:41:18,2019-09-24 19:44:04,2019-09-24T19:44:27Z,8.496000051498413,166
A219Y0MX694TM2,4,0,2,Strongly Increasing,2019-09-24 19:41:18,2019-09-24 19:44:04,2019-09-24T19:44:36Z,8.809000015258789,166
A219Y0MX694TM2,5,2,2,Strongly Increasing,2019-09-24 19:41:18,2019-09-24 19:44:04,2019-09-24T19:44:44Z,7.806999921798706,166
A219Y0MX694TM2,6,1,2,Strongly Increasing,2019-09-24 19:41:18,2019-09-24 19:44:04,2019-09-24T19:44:51Z,7.0320000648498535,166
A219Y0MX694TM2,7,0,2,Strongly Increasing,2019-09-24 19:41:18,2019-09-24 19:44:04,2019-09-24T19:45:00Z,9.203999996185303,166
A219Y0MX694TM2,8,1,2,Strongly Increasing,2019-09-24 19:41:18,2019-09-24 19:44:04,2019-09-24T19:45:08Z,7.9079999923706055,166
A219Y0MX694TM2,9,2,2,Strongly Increasing,2019-09-24 19:41:18,2019-09-24 19:44:04,2019-09-24T19:45:16Z,7.675999879837036,166
A219Y0MX694TM2,10,2,2,Strongly Increasing,2019-09-24 19:41:18,2019-09-24 19:44:04,2019-09-24T19:45:24Z,8.412000179290771,166
A219Y0MX694TM2,11,1,2,Strongly Increasing,2019-09-24 19:41:18,2019-09-24 19:44:04,2019-09-24T19:45:30Z,5.767999887466431,166
A219Y0MX694TM2,12,1,2,Strongly Increasing,2019-09-24 19:41:18,2019-09-24 19:44:04,2019-09-24T19:45:36Z,6.476000070571899,166
A219Y0MX694TM2,13,2,2,Strongly Increasing,2019-09-24 19:41:18,2019-09-24 19:44:04,2019-09-24T19:45:42Z,5.771999835968018,166
A219Y0MX694TM2,14,2,2,Strongly Increasing,2019-09-24 19:41:18,2019-09-24 19:44:04,2019-09-24T19:45:51Z,8.832000017166138,166
A219Y0MX694TM2,15,2,2,Strongly Increasing,2019-09-24 19:41:18,2019-09-24 19:44:04,2019-09-24T19:45:59Z,7.992000102996826,166
A219Y0MX694TM2,16,0,2,Strongly Increasing,2019-09-24 19:41:18,2019-09-24 19:44:04,2019-09-24T19:46:07Z,7.911999940872192,166
A219Y0MX694TM2,17,1,2,Strongly Increasing,2019-09-24 19:41:18,2019-09-24 19:44:04,2019-09-24T19:46:14Z,6.732000112533569,166
A219Y0MX694TM2,18,1,2,Strongly Increasing,2019-09-24 19:41:18,2019-09-24 19:44:04,2019-09-24T19:46:20Z,6.25600004196167,166
A219Y0MX694TM2,19,2,2,Strongly Increasing,2019-09-24 19:41:18,2019-09-24 19:44:04,2019-09-24T19:46:27Z,7.039999961853027,166
A219Y0MX694TM2,20,1,2,Strongly Increasing,2019-09-24 19:41:18,2019-09-24 19:44:04,2019-09-24T19:46:33Z,6.567999839782715,166
A3MZXFELFJGA4H,1,0,2,Strongly Increasing,2019-09-24 19:40:35,2019-09-24 19:44:10,2019-09-24T20:40:03Z,0,215
A3MZXFELFJGA4H,2,0,2,Strongly Increasing,2019-09-24 19:40:35,2019-09-24 19:44:10,2019-09-24T20:40:19Z,16.062000036239624,215
A3MZXFELFJGA4H,3,1,2,Strongly Increasing,2019-09-24 19:40:35,2019-09-24 19:44:10,2019-09-24T20:40:32Z,13.727999925613403,215
A3MZXFELFJGA4H,4,0,2,Strongly Increasing,2019-09-24 19:40:35,2019-09-24 19:44:10,2019-09-24T20:40:45Z,12.815999984741211,215
A3MZXFELFJGA4H,5,2,2,Strongly Increasing,2019-09-24 19:40:35,2019-09-24 19:44:10,2019-09-24T20:40:54Z,8.311000108718872,215
A3MZXFELFJGA4H,6,2,2,Strongly Increasing,2019-09-24 19:40:35,2019-09-24 19:44:10,2019-09-24T20:41:04Z,10.801999807357788,215
A3MZXFELFJGA4H,7,1,2,Strongly Increasing,2019-09-24 19:40:35,2019-09-24 19:44:10,2019-09-24T20:41:14Z,9.743000030517578,215
A3MZXFELFJGA4H,8,0,2,Strongly Increasing,2019-09-24 19:40:35,2019-09-24 19:44:10,2019-09-24T20:41:23Z,9.111999988555908,215
A3MZXFELFJGA4H,9,1,2,Strongly Increasing,2019-09-24 19:40:35,2019-09-24 19:44:10,2019-09-24T20:41:32Z,9.16700005531311,215
A3MZXFELFJGA4H,10,1,2,Strongly Increasing,2019-09-24 19:40:35,2019-09-24 19:44:10,2019-09-24T20:41:42Z,9.184999942779541,215
A3MZXFELFJGA4H,11,1,2,Strongly Increasing,2019-09-24 19:40:35,2019-09-24 19:44:10,2019-09-24T20:41:51Z,9.48800015449524,215
A3MZXFELFJGA4H,12,0,2,Strongly Increasing,2019-09-24 19:40:35,2019-09-24 19:44:10,2019-09-24T20:42:01Z,9.72000002861023,215
A3MZXFELFJGA4H,13,2,2,Strongly Increasing,2019-09-24 19:40:35,2019-09-24 19:44:10,2019-09-24T20:42:16Z,15.103999853134155,215
A3MZXFELFJGA4H,14,2,2,Strongly Increasing,2019-09-24 19:40:35,2019-09-24 19:44:10,2019-09-24T20:42:22Z,6.456000089645386,215
A3MZXFELFJGA4H,15,1,2,Strongly Increasing,2019-09-24 19:40:35,2019-09-24 19:44:10,2019-09-24T20:42:33Z,10.263000011444092,215
A3MZXFELFJGA4H,16,0,2,Strongly Increasing,2019-09-24 19:40:35,2019-09-24 19:44:10,2019-09-24T20:42:40Z,7.520999908447266,215
A3MZXFELFJGA4H,17,1,2,Strongly Increasing,2019-09-24 19:40:35,2019-09-24 19:44:10,2019-09-24T20:42:49Z,8.960000038146973,215
A3MZXFELFJGA4H,18,1,2,Strongly Increasing,2019-09-24 19:40:35,2019-09-24 19:44:10,2019-09-24T20:43:02Z,13.04800009727478,215
A3MZXFELFJGA4H,19,2,2,Strongly Increasing,2019-09-24 19:40:35,2019-09-24 19:44:10,2019-09-24T20:43:12Z,10.271999835968018,215
A3MZXFELFJGA4H,20,1,2,Strongly Increasing,2019-09-24 19:40:35,2019-09-24 19:44:10,2019-09-24T20:43:19Z,6.30400013923645,215
A12A5GVJX5RZC4,1,0,2,Strongly Increasing,2019-09-24 19:41:06,2019-09-24 19:44:13,2019-09-24T19:41:29Z,0,187
A12A5GVJX5RZC4,2,1,2,Strongly Increasing,2019-09-24 19:41:06,2019-09-24 19:44:13,2019-09-24T19:41:37Z,8.49399995803833,187
A12A5GVJX5RZC4,3,1,2,Strongly Increasing,2019-09-24 19:41:06,2019-09-24 19:44:13,2019-09-24T19:41:50Z,12.14299988746643,187
A12A5GVJX5RZC4,4,1,2,Strongly Increasing,2019-09-24 19:41:06,2019-09-24 19:44:13,2019-09-24T19:42:06Z,16.19600009918213,187
A12A5GVJX5RZC4,5,2,2,Strongly Increasing,2019-09-24 19:41:06,2019-09-24 19:44:13,2019-09-24T19:42:12Z,6.082000017166138,187
A12A5GVJX5RZC4,6,1,2,Strongly Increasing,2019-09-24 19:41:06,2019-09-24 19:44:13,2019-09-24T19:42:20Z,8.019999980926514,187
A12A5GVJX5RZC4,7,1,2,Strongly Increasing,2019-09-24 19:41:06,2019-09-24 19:44:13,2019-09-24T19:42:27Z,7.11899995803833,187
A12A5GVJX5RZC4,8,1,2,Strongly Increasing,2019-09-24 19:41:06,2019-09-24 19:44:13,2019-09-24T19:42:42Z,14.712000131607056,187
A12A5GVJX5RZC4,9,2,2,Strongly Increasing,2019-09-24 19:41:06,2019-09-24 19:44:13,2019-09-24T19:42:48Z,6.294999837875366,187
A12A5GVJX5RZC4,10,0,2,Strongly Increasing,2019-09-24 19:41:06,2019-09-24 19:44:13,2019-09-24T19:42:54Z,5.581000089645386,187
A12A5GVJX5RZC4,11,1,2,Strongly Increasing,2019-09-24 19:41:06,2019-09-24 19:44:13,2019-09-24T19:42:59Z,5.374000072479248,187
A12A5GVJX5RZC4,12,0,2,Strongly Increasing,2019-09-24 19:41:06,2019-09-24 19:44:13,2019-09-24T19:43:08Z,8.861999988555908,187
A12A5GVJX5RZC4,13,2,2,Strongly Increasing,2019-09-24 19:41:06,2019-09-24 19:44:13,2019-09-24T19:43:15Z,7.68999981880188,187
A12A5GVJX5RZC4,14,2,2,Strongly Increasing,2019-09-24 19:41:06,2019-09-24 19:44:13,2019-09-24T19:43:22Z,6.29800009727478,187
A12A5GVJX5RZC4,15,0,2,Strongly Increasing,2019-09-24 19:41:06,2019-09-24 19:44:13,2019-09-24T19:43:30Z,8.66100001335144,187
A12A5GVJX5RZC4,16,2,2,Strongly Increasing,2019-09-24 19:41:06,2019-09-24 19:44:13,2019-09-24T19:43:41Z,10.175999879837036,187
A12A5GVJX5RZC4,17,1,2,Strongly Increasing,2019-09-24 19:41:06,2019-09-24 19:44:13,2019-09-24T19:43:47Z,6.860000133514404,187
A12A5GVJX5RZC4,18,1,2,Strongly Increasing,2019-09-24 19:41:06,2019-09-24 19:44:13,2019-09-24T19:43:55Z,7.409999847412109,187
A12A5GVJX5RZC4,19,2,2,Strongly Increasing,2019-09-24 19:41:06,2019-09-24 19:44:13,2019-09-24T19:44:04Z,9.156000137329102,187
A12A5GVJX5RZC4,20,2,2,Strongly Increasing,2019-09-24 19:41:06,2019-09-24 19:44:13,2019-09-24T19:44:11Z,7.118000030517578,187
A2EQOFJNKS7RCN,1,2,2,Strongly Increasing,2019-09-24 19:40:53,2019-09-24 19:44:25,2019-09-24T19:41:10Z,0,212
A2EQOFJNKS7RCN,2,1,2,Strongly Increasing,2019-09-24 19:40:53,2019-09-24 19:44:25,2019-09-24T19:41:23Z,13.078999996185303,212
A2EQOFJNKS7RCN,3,0,2,Strongly Increasing,2019-09-24 19:40:53,2019-09-24 19:44:25,2019-09-24T19:41:36Z,13.615999937057495,212
A2EQOFJNKS7RCN,4,0,2,Strongly Increasing,2019-09-24 19:40:53,2019-09-24 19:44:25,2019-09-24T19:41:46Z,9.509000062942505,212
A2EQOFJNKS7RCN,5,2,2,Strongly Increasing,2019-09-24 19:40:53,2019-09-24 19:44:25,2019-09-24T19:41:57Z,10.74399995803833,212
A2EQOFJNKS7RCN,6,2,2,Strongly Increasing,2019-09-24 19:40:53,2019-09-24 19:44:25,2019-09-24T19:42:11Z,14.67300009727478,212
A2EQOFJNKS7RCN,7,2,2,Strongly Increasing,2019-09-24 19:40:53,2019-09-24 19:44:25,2019-09-24T19:42:22Z,10.813999891281128,212
A2EQOFJNKS7RCN,8,2,2,Strongly Increasing,2019-09-24 19:40:53,2019-09-24 19:44:25,2019-09-24T19:42:30Z,7.453999996185303,212
A2EQOFJNKS7RCN,9,1,2,Strongly Increasing,2019-09-24 19:40:53,2019-09-24 19:44:25,2019-09-24T19:42:38Z,8.631999969482422,212
A2EQOFJNKS7RCN,10,2,2,Strongly Increasing,2019-09-24 19:40:53,2019-09-24 19:44:25,2019-09-24T19:42:48Z,10.162000179290771,212
A2EQOFJNKS7RCN,11,0,2,Strongly Increasing,2019-09-24 19:40:53,2019-09-24 19:44:25,2019-09-24T19:42:55Z,6.119999885559082,212
A2EQOFJNKS7RCN,12,1,2,Strongly Increasing,2019-09-24 19:40:53,2019-09-24 19:44:25,2019-09-24T19:43:01Z,6.230000019073486,212
A2EQOFJNKS7RCN,13,1,2,Strongly Increasing,2019-09-24 19:40:53,2019-09-24 19:44:25,2019-09-24T19:43:07Z,5.96399998664856,212
A2EQOFJNKS7RCN,14,1,2,Strongly Increasing,2019-09-24 19:40:53,2019-09-24 19:44:25,2019-09-24T19:43:15Z,8.200000047683716,212
A2EQOFJNKS7RCN,15,2,2,Strongly Increasing,2019-09-24 19:40:53,2019-09-24 19:44:25,2019-09-24T19:43:22Z,7.03600001335144,212
A2EQOFJNKS7RCN,16,1,2,Strongly Increasing,2019-09-24 19:40:53,2019-09-24 19:44:25,2019-09-24T19:43:31Z,9.087999820709229,212
A2EQOFJNKS7RCN,17,1,2,Strongly Increasing,2019-09-24 19:40:53,2019-09-24 19:44:25,2019-09-24T19:43:45Z,13.928000211715698,212
A2EQOFJNKS7RCN,18,1,2,Strongly Increasing,2019-09-24 19:40:53,2019-09-24 19:44:25,2019-09-24T19:43:54Z,8.556999921798706,212
A2EQOFJNKS7RCN,19,1,2,Strongly Increasing,2019-09-24 19:40:53,2019-09-24 19:44:25,2019-09-24T19:44:08Z,14.431999921798706,212
A2EQOFJNKS7RCN,20,2,2,Strongly Increasing,2019-09-24 19:40:53,2019-09-24 19:44:25,2019-09-24T19:44:16Z,7.9019999504089355,212
A1CC1ESUM2JWJ2,1,1,2,Strongly Increasing,2019-09-24 19:43:42,2019-09-24 19:45:43,2019-09-24T19:44:01Z,0,121
A1CC1ESUM2JWJ2,2,1,2,Strongly Increasing,2019-09-24 19:43:42,2019-09-24 19:45:43,2019-09-24T19:44:07Z,6.111999988555908,121
A1CC1ESUM2JWJ2,3,1,2,Strongly Increasing,2019-09-24 19:43:42,2019-09-24 19:45:43,2019-09-24T19:44:14Z,7.1499998569488525,121
A1CC1ESUM2JWJ2,4,2,2,Strongly Increasing,2019-09-24 19:43:42,2019-09-24 19:45:43,2019-09-24T19:44:21Z,6.880000114440918,121
A1CC1ESUM2JWJ2,5,2,2,Strongly Increasing,2019-09-24 19:43:42,2019-09-24 19:45:43,2019-09-24T19:44:26Z,5.036999940872192,121
A1CC1ESUM2JWJ2,6,1,2,Strongly Increasing,2019-09-24 19:43:42,2019-09-24 19:45:43,2019-09-24T19:44:30Z,4.3459999561309814,121
A1CC1ESUM2JWJ2,7,1,2,Strongly Increasing,2019-09-24 19:43:42,2019-09-24 19:45:43,2019-09-24T19:44:34Z,3.75,121
A1CC1ESUM2JWJ2,8,1,2,Strongly Increasing,2019-09-24 19:43:42,2019-09-24 19:45:43,2019-09-24T19:44:37Z,3.4700000286102295,121
A1CC1ESUM2JWJ2,9,2,2,Strongly Increasing,2019-09-24 19:43:42,2019-09-24 19:45:43,2019-09-24T19:44:41Z,3.2799999713897705,121
A1CC1ESUM2JWJ2,10,1,2,Strongly Increasing,2019-09-24 19:43:42,2019-09-24 19:45:43,2019-09-24T19:44:45Z,4.0980000495910645,121
A1CC1ESUM2JWJ2,11,1,2,Strongly Increasing,2019-09-24 19:43:42,2019-09-24 19:45:43,2019-09-24T19:44:48Z,3.4140000343322754,121
A1CC1ESUM2JWJ2,12,0,2,Strongly Increasing,2019-09-24 19:43:42,2019-09-24 19:45:43,2019-09-24T19:44:54Z,5.871999979019165,121
A1CC1ESUM2JWJ2,13,2,2,Strongly Increasing,2019-09-24 19:43:42,2019-09-24 19:45:43,2019-09-24T19:44:58Z,4.197000026702881,121
A1CC1ESUM2JWJ2,14,2,2,Strongly Increasing,2019-09-24 19:43:42,2019-09-24 19:45:43,2019-09-24T19:45:02Z,3.5209999084472656,121
A1CC1ESUM2JWJ2,15,0,2,Strongly Increasing,2019-09-24 19:43:42,2019-09-24 19:45:43,2019-09-24T19:45:06Z,4.742000102996826,121
A1CC1ESUM2JWJ2,16,0,2,Strongly Increasing,2019-09-24 19:43:42,2019-09-24 19:45:43,2019-09-24T19:45:13Z,6.7790000438690186,121
A1CC1ESUM2JWJ2,17,1,2,Strongly Increasing,2019-09-24 19:43:42,2019-09-24 19:45:43,2019-09-24T19:45:18Z,4.5249998569488525,121
A1CC1ESUM2JWJ2,18,1,2,Strongly Increasing,2019-09-24 19:43:42,2019-09-24 19:45:43,2019-09-24T19:45:25Z,7.498000144958496,121
A1CC1ESUM2JWJ2,19,0,2,Strongly Increasing,2019-09-24 19:43:42,2019-09-24 19:45:43,2019-09-24T19:45:31Z,5.948999881744385,121
A1CC1ESUM2JWJ2,20,1,2,Strongly Increasing,2019-09-24 19:43:42,2019-09-24 19:45:43,2019-09-24T19:45:39Z,7.275000095367432,121
AN098C29EGJ6,1,2,0,Flat,2019-09-24 19:43:41,2019-09-24 19:47:58,2019-09-24T19:44:09Z,0,257
AN098C29EGJ6,2,0,0,Flat,2019-09-24 19:43:41,2019-09-24 19:47:58,2019-09-24T19:44:48Z,39.22200012207031,257
AN098C29EGJ6,3,1,0,Flat,2019-09-24 19:43:41,2019-09-24 19:47:58,2019-09-24T19:45:01Z,12.615999937057495,257
AN098C29EGJ6,4,0,0,Flat,2019-09-24 19:43:41,2019-09-24 19:47:58,2019-09-24T19:45:17Z,15.82699990272522,257
AN098C29EGJ6,5,0,0,Flat,2019-09-24 19:43:41,2019-09-24 19:47:58,2019-09-24T19:45:25Z,8.193000078201294,257
AN098C29EGJ6,6,2,0,Flat,2019-09-24 19:43:41,2019-09-24 19:47:58,2019-09-24T19:45:38Z,13.32699990272522,257
AN098C29EGJ6,7,1,0,Flat,2019-09-24 19:43:41,2019-09-24 19:47:58,2019-09-24T19:45:50Z,12.260000228881836,257
AN098C29EGJ6,8,1,0,Flat,2019-09-24 19:43:41,2019-09-24 19:47:58,2019-09-24T19:46:23Z,32.85199999809265,257
AN098C29EGJ6,9,0,0,Flat,2019-09-24 19:43:41,2019-09-24 19:47:58,2019-09-24T19:46:32Z,9.21999979019165,257
AN098C29EGJ6,10,0,0,Flat,2019-09-24 19:43:41,2019-09-24 19:47:58,2019-09-24T19:46:37Z,4.820000171661377,257
AN098C29EGJ6,11,1,0,Flat,2019-09-24 19:43:41,2019-09-24 19:47:58,2019-09-24T19:46:42Z,5.142999887466431,257
AN098C29EGJ6,12,0,0,Flat,2019-09-24 19:43:41,2019-09-24 19:47:58,2019-09-24T19:46:53Z,10.885999917984009,257
AN098C29EGJ6,13,2,0,Flat,2019-09-24 19:43:41,2019-09-24 19:47:58,2019-09-24T19:47:01Z,7.69100022315979,257
AN098C29EGJ6,14,1,0,Flat,2019-09-24 19:43:41,2019-09-24 19:47:58,2019-09-24T19:47:09Z,7.658999919891357,257
AN098C29EGJ6,15,0,0,Flat,2019-09-24 19:43:41,2019-09-24 19:47:58,2019-09-24T19:47:14Z,4.892999887466431,257
AN098C29EGJ6,16,1,0,Flat,2019-09-24 19:43:41,2019-09-24 19:47:58,2019-09-24T19:47:19Z,5.733999967575073,257
AN098C29EGJ6,17,0,0,Flat,2019-09-24 19:43:41,2019-09-24 19:47:58,2019-09-24T19:47:27Z,7.869000196456909,257
AN098C29EGJ6,18,2,0,Flat,2019-09-24 19:43:41,2019-09-24 19:47:58,2019-09-24T19:47:38Z,10.948999881744385,257
AN098C29EGJ6,19,0,0,Flat,2019-09-24 19:43:41,2019-09-24 19:47:58,2019-09-24T19:47:46Z,7.940000057220459,257
AN098C29EGJ6,20,2,0,Flat,2019-09-24 19:43:41,2019-09-24 19:47:58,2019-09-24T19:47:54Z,7.569999933242798,257
ALF9AAZGQP4K5,1,0,0,Flat,2019-09-24 19:43:28,2019-09-24 19:46:15,2019-09-24T19:43:37Z,0,167
ALF9AAZGQP4K5,2,0,0,Flat,2019-09-24 19:43:28,2019-09-24 19:46:15,2019-09-24T19:44:05Z,27.801999807357788,167
ALF9AAZGQP4K5,3,1,0,Flat,2019-09-24 19:43:28,2019-09-24 19:46:15,2019-09-24T19:44:14Z,9.790000200271606,167
ALF9AAZGQP4K5,4,2,0,Flat,2019-09-24 19:43:28,2019-09-24 19:46:15,2019-09-24T19:44:23Z,8.535999774932861,167
ALF9AAZGQP4K5,5,1,0,Flat,2019-09-24 19:43:28,2019-09-24 19:46:15,2019-09-24T19:44:29Z,5.700000047683716,167
ALF9AAZGQP4K5,6,0,0,Flat,2019-09-24 19:43:28,2019-09-24 19:46:15,2019-09-24T19:44:35Z,6.01800012588501,167
ALF9AAZGQP4K5,7,1,0,Flat,2019-09-24 19:43:28,2019-09-24 19:46:15,2019-09-24T19:44:48Z,13.858000040054321,167
ALF9AAZGQP4K5,8,1,0,Flat,2019-09-24 19:43:28,2019-09-24 19:46:15,2019-09-24T19:44:56Z,7.806999921798706,167
ALF9AAZGQP4K5,9,0,0,Flat,2019-09-24 19:43:28,2019-09-24 19:46:15,2019-09-24T19:45:07Z,10.92799997329712,167
ALF9AAZGQP4K5,10,2,0,Flat,2019-09-24 19:43:28,2019-09-24 19:46:15,2019-09-24T19:45:12Z,4.489000082015991,167
ALF9AAZGQP4K5,11,2,0,Flat,2019-09-24 19:43:28,2019-09-24 19:46:15,2019-09-24T19:45:16Z,3.9739999771118164,167
ALF9AAZGQP4K5,12,1,0,Flat,2019-09-24 19:43:28,2019-09-24 19:46:15,2019-09-24T19:45:23Z,7.057999849319458,167
ALF9AAZGQP4K5,13,2,0,Flat,2019-09-24 19:43:28,2019-09-24 19:46:15,2019-09-24T19:45:32Z,9.784000158309937,167
ALF9AAZGQP4K5,14,0,0,Flat,2019-09-24 19:43:28,2019-09-24 19:46:15,2019-09-24T19:45:37Z,5.020999908447266,167
ALF9AAZGQP4K5,15,0,0,Flat,2019-09-24 19:43:28,2019-09-24 19:46:15,2019-09-24T19:45:49Z,11.769999980926514,167
ALF9AAZGQP4K5,16,1,0,Flat,2019-09-24 19:43:28,2019-09-24 19:46:15,2019-09-24T19:45:54Z,4.437999963760376,167
ALF9AAZGQP4K5,17,2,0,Flat,2019-09-24 19:43:28,2019-09-24 19:46:15,2019-09-24T19:45:57Z,3.817000150680542,167
ALF9AAZGQP4K5,18,2,0,Flat,2019-09-24 19:43:28,2019-09-24 19:46:15,2019-09-24T19:46:01Z,3.8899998664855957,167
ALF9AAZGQP4K5,19,0,0,Flat,2019-09-24 19:43:28,2019-09-24 19:46:15,2019-09-24T19:46:05Z,3.7330000400543213,167
ALF9AAZGQP4K5,20,1,0,Flat,2019-09-24 19:43:28,2019-09-24 19:46:15,2019-09-24T19:46:09Z,4.009999990463257,167
A2QK87TCYPFR80,1,1,2,Strongly Increasing,2019-09-24 19:43:24,2019-09-24 19:47:49,2019-09-24T19:44:07Z,0,265
A2QK87TCYPFR80,2,1,2,Strongly Increasing,2019-09-24 19:43:24,2019-09-24 19:47:49,2019-09-24T19:44:20Z,13.220999956130981,265
A2QK87TCYPFR80,3,1,2,Strongly Increasing,2019-09-24 19:43:24,2019-09-24 19:47:49,2019-09-24T19:44:56Z,36.389999866485596,265
A2QK87TCYPFR80,4,2,2,Strongly Increasing,2019-09-24 19:43:24,2019-09-24 19:47:49,2019-09-24T19:45:07Z,10.225000143051147,265
A2QK87TCYPFR80,5,1,2,Strongly Increasing,2019-09-24 19:43:24,2019-09-24 19:47:49,2019-09-24T19:45:18Z,11.087999820709229,265
A2QK87TCYPFR80,6,1,2,Strongly Increasing,2019-09-24 19:43:24,2019-09-24 19:47:49,2019-09-24T19:45:47Z,29.02300000190735,265
A2QK87TCYPFR80,7,1,2,Strongly Increasing,2019-09-24 19:43:24,2019-09-24 19:47:49,2019-09-24T19:45:57Z,10.571000099182129,265
A2QK87TCYPFR80,8,1,2,Strongly Increasing,2019-09-24 19:43:24,2019-09-24 19:47:49,2019-09-24T19:46:11Z,13.691999912261963,265
A2QK87TCYPFR80,9,0,2,Strongly Increasing,2019-09-24 19:43:24,2019-09-24 19:47:49,2019-09-24T19:46:21Z,10.061000108718872,265
A2QK87TCYPFR80,10,2,2,Strongly Increasing,2019-09-24 19:43:24,2019-09-24 19:47:49,2019-09-24T19:46:31Z,9.845999956130981,265
A2QK87TCYPFR80,11,0,2,Strongly Increasing,2019-09-24 19:43:24,2019-09-24 19:47:49,2019-09-24T19:46:41Z,10.351999998092651,265
A2QK87TCYPFR80,12,0,2,Strongly Increasing,2019-09-24 19:43:24,2019-09-24 19:47:49,2019-09-24T19:46:52Z,10.864000082015991,265
A2QK87TCYPFR80,13,2,2,Strongly Increasing,2019-09-24 19:43:24,2019-09-24 19:47:49,2019-09-24T19:47:01Z,8.60099983215332,265
A2QK87TCYPFR80,14,2,2,Strongly Increasing,2019-09-24 19:43:24,2019-09-24 19:47:49,2019-09-24T19:47:08Z,7.53000020980835,265
A2QK87TCYPFR80,15,2,2,Strongly Increasing,2019-09-24 19:43:24,2019-09-24 19:47:49,2019-09-24T19:47:14Z,5.703999996185303,265
A2QK87TCYPFR80,16,0,2,Strongly Increasing,2019-09-24 19:43:24,2019-09-24 19:47:49,2019-09-24T19:47:20Z,5.934000015258789,265
A2QK87TCYPFR80,17,1,2,Strongly Increasing,2019-09-24 19:43:24,2019-09-24 19:47:49,2019-09-24T19:47:25Z,5.466999769210815,265
A2QK87TCYPFR80,18,2,2,Strongly Increasing,2019-09-24 19:43:24,2019-09-24 19:47:49,2019-09-24T19:47:31Z,5.843000173568726,265
A2QK87TCYPFR80,19,1,2,Strongly Increasing,2019-09-24 19:43:24,2019-09-24 19:47:49,2019-09-24T19:47:37Z,6.181999921798706,265
A2QK87TCYPFR80,20,2,2,Strongly Increasing,2019-09-24 19:43:24,2019-09-24 19:47:49,2019-09-24T19:47:42Z,5.0950000286102295,265
