StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DiffPredict,workerId,loginURL,condid,turkid
24/9/2019 21:55,24/9/2019 21:55,8,100,8,1,24/9/2019 21:55,R_BR1c424BdhoOoPn,1,ASAAL9165IX44,https://investing-lf.herokuapp.com/login,2,ASAAL9165IX44
24/9/2019 21:54,24/9/2019 21:55,0,100,79,1,24/9/2019 21:55,R_3g7yUAtfZoYjq9I,-1,AMV1E7FFPVAW4,https://investing-lf.herokuapp.com/login,2,AMV1E7FFPVAW4
24/9/2019 21:54,24/9/2019 21:55,0,100,52,1,24/9/2019 21:55,R_1LbZJr757xFGOnX,-1,A2KBTDHM44J7X4,https://investing-lf.herokuapp.com/login,-2,A2KBTDHM44J7X4
24/9/2019 21:55,24/9/2019 21:55,0,100,26,1,24/9/2019 21:55,R_2xAfbNZZ3onFOaL,-2,AEF74ZYJTTEIA,https://investing-lf.herokuapp.com/login,2,AEF74ZYJTTEIA
24/9/2019 21:54,24/9/2019 21:55,0,100,91,1,24/9/2019 21:55,R_3smIVFCMmqvipk8,-2,A2OW2CIT4H7364,https://investing-lf.herokuapp.com/login,0,A2OW2CIT4H7364
24/9/2019 21:44,24/9/2019 21:55,0,100,701,1,24/9/2019 21:55,R_3IT7njxh5EoY5v7,-1,A2RK260P2QPKV4,https://investing-lf.herokuapp.com/login,-2,A2RK260P2QPKV4
24/9/2019 21:45,24/9/2019 21:56,0,100,644,1,24/9/2019 21:56,R_27fBoGaQOYql3DZ,-1,A3C2X1L5PVNNLV,https://investing-lf.herokuapp.com/login,2,A3C2X1L5PVNNLV
24/9/2019 21:55,24/9/2019 21:56,0,100,31,1,24/9/2019 21:56,R_OBWTCzoFydvIW6l,-2,A3MYTEE8WSEQ2Z,https://investing-lf.herokuapp.com/login,-2,A3MYTEE8WSEQ2Z
24/9/2019 21:51,24/9/2019 21:56,0,100,313,1,24/9/2019 21:56,R_3kL1jDwioWjt7KF,-2,A3QUAM5Y482D4U,https://investing-lf.herokuapp.com/login,2,A3QUAM5Y482D4U
24/9/2019 21:44,24/9/2019 21:56,0,100,707,1,24/9/2019 21:56,R_cYpBlW9HiP6c5zP,2,AMONQ9MU8EJ2,https://investing-lf.herokuapp.com/login,-2,AMONQ9MU8EJ2
24/9/2019 21:50,24/9/2019 21:56,0,100,380,1,24/9/2019 21:56,R_3QXaajis5GFVzbE,-2,A3JZLYQ606HJJR,https://investing-lf.herokuapp.com/login,-2,A3JZLYQ606HJJR
24/9/2019 21:56,24/9/2019 21:56,8,100,19,1,24/9/2019 21:56,R_eeOW6y84NDomA2B,-2,A3QUAM5Y482D4U,https://investing-lf.herokuapp.com/login,-2,A3QUAM5Y482D4U
24/9/2019 21:56,24/9/2019 21:56,0,100,43,1,24/9/2019 21:56,R_3RgfawJzABY6rzr,-3,AYPOAY43REHC8,https://investing-lf.herokuapp.com/login,0,AYPOAY43REHC8
24/9/2019 21:55,24/9/2019 21:57,0,100,78,1,24/9/2019 21:57,R_2VQmQHYQEzEDoxi,-1,A3GVUYY3TWRPZT,https://investing-lf.herokuapp.com/login,0,A3GVUYY3TWRPZT
24/9/2019 21:53,24/9/2019 21:57,0,100,203,1,24/9/2019 21:57,R_3CHOvVvIUgmL9Bk,1,A18G2CLYSTENK,https://investing-lf.herokuapp.com/login,2,A18G2CLYSTENK
24/9/2019 21:56,24/9/2019 21:57,8,100,17,1,24/9/2019 21:57,R_3pr619uD3xcEI53,2,A1NZFJHVJ9CNTO,https://investing-lf.herokuapp.com/login,2,A1NZFJHVJ9CNTO
24/9/2019 21:44,24/9/2019 21:57,0,100,772,1,24/9/2019 21:57,R_A07lJSVWGsIRso9,2,A11Q8U6QTT8KGF,https://investing-lf.herokuapp.com/login,0,A11Q8U6QTT8KGF
24/9/2019 21:57,24/9/2019 21:57,8,100,13,1,24/9/2019 21:57,R_1NzF3NOn99ADBKF,-3,AYPOAY43REHC8,https://investing-lf.herokuapp.com/login,-2,AYPOAY43REHC8
24/9/2019 21:57,24/9/2019 21:57,8,100,8,1,24/9/2019 21:57,R_8CxGTEFhwl8UCpr,2,A1NZFJHVJ9CNTO,https://investing-lf.herokuapp.com/login,0,A1NZFJHVJ9CNTO
24/9/2019 21:57,24/9/2019 21:57,0,100,17,1,24/9/2019 21:57,R_z0uS8ZRupriWpUZ,-1,A8RDXT4ZILHQT,https://investing-lf.herokuapp.com/login,-2,A8RDXT4ZILHQT
24/9/2019 21:56,24/9/2019 21:58,0,100,115,1,24/9/2019 21:58,R_2DTfYcSRVPz0lax,0,AEPITKAWZ6FCT,https://investing-lf.herokuapp.com/login,0,AEPITKAWZ6FCT
24/9/2019 21:56,24/9/2019 21:58,8,100,67,1,24/9/2019 21:58,R_3J2FVA6IAHGjSKU,1,A3LT7W355XOAKF,https://investing-lf.herokuapp.com/login,0,A3LT7W355XOAKF
24/9/2019 21:57,24/9/2019 21:58,8,100,10,1,24/9/2019 21:58,R_1JVMsapaLLbLAwx,-3,AYPOAY43REHC8,https://investing-lf.herokuapp.com/login,0,AYPOAY43REHC8
24/9/2019 21:58,24/9/2019 21:58,8,100,8,1,24/9/2019 21:58,R_7QW9RJzcsvEGzap,-3,AYPOAY43REHC8,https://investing-lf.herokuapp.com/login,-2,AYPOAY43REHC8
24/9/2019 21:55,24/9/2019 21:58,0,100,151,1,24/9/2019 21:58,R_10MpgEwjpguGl1Y,3,A1GZNVVE3PMM7Y,https://investing-lf.herokuapp.com/login,-2,A1GZNVVE3PMM7Y
24/9/2019 21:58,24/9/2019 21:58,8,100,8,1,24/9/2019 21:58,R_2CZFNtnOj3SpOMp,-3,AYPOAY43REHC8,https://investing-lf.herokuapp.com/login,-2,AYPOAY43REHC8
24/9/2019 21:56,24/9/2019 21:58,0,100,120,1,24/9/2019 21:58,R_2VOVlXcxgGTaoSo,-1,A1MFQBQRNANOD6,https://investing-lf.herokuapp.com/login,2,A1MFQBQRNANOD6
24/9/2019 21:57,24/9/2019 21:58,0,100,57,1,24/9/2019 21:58,R_PILcYJomzFuFlMR,1,A3UDUHUVFKD833,https://investing-lf.herokuapp.com/login,2,A3UDUHUVFKD833
24/9/2019 21:56,24/9/2019 21:58,0,100,113,1,24/9/2019 21:58,R_2SpqvhEu6OtSlzG,-1,AKW57KYG90X61,https://investing-lf.herokuapp.com/login,-2,AKW57KYG90X61
24/9/2019 21:58,24/9/2019 21:58,8,100,9,1,24/9/2019 21:58,R_3fq0DTduzIGvTbr,-2,A3MYTEE8WSEQ2Z,https://investing-lf.herokuapp.com/login,0,A3MYTEE8WSEQ2Z
24/9/2019 21:48,24/9/2019 21:59,0,100,638,1,24/9/2019 21:59,R_wT2OvCcQVmJRFxn,3,A1X84T4EFW04GZ,https://investing-lf.herokuapp.com/login,2,A1X84T4EFW04GZ
24/9/2019 21:45,24/9/2019 21:59,0,100,824,1,24/9/2019 21:59,R_2TBLqaVuxfswOGP,2,A1MSEG3R7FFT6,https://investing-lf.herokuapp.com/login,-2,A1MSEG3R7FFT6
24/9/2019 21:58,24/9/2019 21:59,0,100,30,1,24/9/2019 21:59,R_3NKctZXlxgJqhnc,-1,A3FYWUZK52IC2J,https://investing-lf.herokuapp.com/login,2,A3FYWUZK52IC2J
24/9/2019 21:59,24/9/2019 21:59,8,100,28,1,24/9/2019 21:59,R_3PzNlXmef7EEiU5,2,AMONQ9MU8EJ2,https://investing-lf.herokuapp.com/login,0,AMONQ9MU8EJ2
24/9/2019 21:58,24/9/2019 21:59,0,100,67,1,24/9/2019 21:59,R_28AtJqOkMPxk56Y,-1,A2TGRGIEIE5FAL,https://investing-lf.herokuapp.com/login,2,A2TGRGIEIE5FAL
24/9/2019 22:00,24/9/2019 22:00,8,100,30,1,24/9/2019 22:00,R_1poJK5KT5yMfj2Z,2,AMONQ9MU8EJ2,https://investing-lf.herokuapp.com/login,-2,AMONQ9MU8EJ2
24/9/2019 22:00,24/9/2019 22:01,0,100,44,1,24/9/2019 22:01,R_2zACoxy2cZA3XSi,0,AUR5KDE75HSZ9,https://investing-lf.herokuapp.com/login,2,AUR5KDE75HSZ9
24/9/2019 22:01,24/9/2019 22:02,0,100,31,1,24/9/2019 22:02,R_2QyxOFP7nUAMzh0,1,A2RVDEU138ZF9P,https://investing-lf.herokuapp.com/login,-2,A2RVDEU138ZF9P
24/9/2019 22:01,24/9/2019 22:02,0,100,47,1,24/9/2019 22:02,R_07Z1J1QiuVgrPkR,2,ALHS0TDN03O9K,https://investing-lf.herokuapp.com/login,0,ALHS0TDN03O9K
24/9/2019 22:02,24/9/2019 22:02,0,100,27,1,24/9/2019 22:02,R_2CIj47x1Xaxtlwk,1,AXQKGVWRFYMM,https://investing-lf.herokuapp.com/login,2,AXQKGVWRFYMM
24/9/2019 21:55,24/9/2019 22:02,0,100,462,1,24/9/2019 22:02,R_2rgtIvt3ZBWNK5X,1,AUFUUD4WG9CVO,https://investing-lf.herokuapp.com/login,2,AUFUUD4WG9CVO
24/9/2019 22:02,24/9/2019 22:03,0,100,29,1,24/9/2019 22:03,R_28TgF6XvJLeEepm,-1,A27PINUYH0XHRB,https://investing-lf.herokuapp.com/login,0,A27PINUYH0XHRB
24/9/2019 22:03,24/9/2019 22:03,8,100,9,1,24/9/2019 22:03,R_3mknUWqDy4MHSYy,1,A2RVDEU138ZF9P,https://investing-lf.herokuapp.com/login,-2,A2RVDEU138ZF9P
24/9/2019 21:39,24/9/2019 22:03,0,100,1443,1,24/9/2019 22:03,R_1oHoCk2YJY8zg5B,1,A267GLM78AMQ75,https://investing-lf.herokuapp.com/login,-2,A267GLM78AMQ75
24/9/2019 22:03,24/9/2019 22:04,0,100,72,1,24/9/2019 22:04,R_2VQ244r3Q98EWuw,-1,A9R6JERXUUK6V,https://investing-lf.herokuapp.com/login,2,A9R6JERXUUK6V
24/9/2019 22:03,24/9/2019 22:04,0,100,64,1,24/9/2019 22:04,R_bwoAiJFLeU4JT6V,-2,A1UGFNSA16TKA0,https://investing-lf.herokuapp.com/login,-2,A1UGFNSA16TKA0
24/9/2019 22:04,24/9/2019 22:05,0,100,65,1,24/9/2019 22:05,R_2rZWmqrRt6q2R04,1,A1FNNL4YJGBU8U,https://investing-lf.herokuapp.com/login,2,A1FNNL4YJGBU8U
24/9/2019 22:05,24/9/2019 22:05,0,100,12,1,24/9/2019 22:05,R_2AFgrPtm81M52Mx,2,A3I1W58P6SIV26,https://investing-lf.herokuapp.com/login,-2,A3I1W58P6SIV26
24/9/2019 22:04,24/9/2019 22:06,0,100,91,1,24/9/2019 22:06,R_1FfDh4b7xEyuvYh,2,A3N90E4Y3JUPOJ,https://investing-lf.herokuapp.com/login,0,A3N90E4Y3JUPOJ
24/9/2019 21:46,24/9/2019 22:07,0,100,1241,1,24/9/2019 22:07,R_1jdgGMy7ERzT5eR,-2,A1601UNFFAAQOI,https://investing-lf.herokuapp.com/login,0,A1601UNFFAAQOI
24/9/2019 22:07,24/9/2019 22:08,0,100,56,1,24/9/2019 22:08,R_3MhWF5MGk1xKOV8,0,A3TI6XISG3CKJF,https://investing-lf.herokuapp.com/login,0,A3TI6XISG3CKJF
24/9/2019 21:57,24/9/2019 22:14,0,100,990,1,24/9/2019 22:14,R_50bi9jSEKpj9bwJ,-1,A3F7L0TIE1QEWW,https://investing-lf.herokuapp.com/login,2,A3F7L0TIE1QEWW
24/9/2019 22:35,24/9/2019 22:35,0,100,11,1,24/9/2019 22:35,R_2OVl2jK1Gtsu6o6,0,A3OWH1915QYNLE,https://investing-lf.herokuapp.com/login,-2,A3OWH1915QYNLE
24/9/2019 22:35,24/9/2019 22:35,0,100,35,1,24/9/2019 22:35,R_2xVP1qybc7J67dg,1,A2M7RO9U5CJX9G,https://investing-lf.herokuapp.com/login,-2,A2M7RO9U5CJX9G
24/9/2019 22:35,24/9/2019 22:35,0,100,45,1,24/9/2019 22:35,R_1I5JrVxJfPDCaD1,3,A2F4MWYA2LEFNL,https://investing-lf.herokuapp.com/login,-2,A2F4MWYA2LEFNL
24/9/2019 22:35,24/9/2019 22:35,0,100,36,1,24/9/2019 22:35,R_26bwYxD6XhPLOee,-2,A2MM1WY6U22OZG,https://investing-lf.herokuapp.com/login,0,A2MM1WY6U22OZG
24/9/2019 22:35,24/9/2019 22:35,0,100,25,1,24/9/2019 22:35,R_1i4qlYLwwfWfwoY,2,A16KPD0UW2OPBA,https://investing-lf.herokuapp.com/login,-2,A16KPD0UW2OPBA
24/9/2019 22:35,24/9/2019 22:35,0,100,34,1,24/9/2019 22:35,R_1kUreAkOfBjioTn,-2,A3TP06ZKSDOPAO,https://investing-lf.herokuapp.com/login,0,A3TP06ZKSDOPAO
24/9/2019 22:35,24/9/2019 22:36,0,100,42,1,24/9/2019 22:36,R_3ML36Kik9vouQG9,2,A8RAYYZKGDBQD,https://investing-lf.herokuapp.com/login,0,A8RAYYZKGDBQD
24/9/2019 22:35,24/9/2019 22:36,0,100,55,1,24/9/2019 22:36,R_3M4K1MoXU48441K,-2,A2B4NOB02ERQCL,https://investing-lf.herokuapp.com/login,-2,A2B4NOB02ERQCL
24/9/2019 22:35,24/9/2019 22:36,0,100,49,1,24/9/2019 22:36,R_217J8IU6w6t6xDD,0,A1SX9DT3XHX845,https://investing-lf.herokuapp.com/login,0,A1SX9DT3XHX845
24/9/2019 22:35,24/9/2019 22:36,0,100,47,1,24/9/2019 22:36,R_1l0ie2JuaiYZbJC,-2,A1HKB73TUJ5Z42,https://investing-lf.herokuapp.com/login,-2,A1HKB73TUJ5Z42
24/9/2019 22:35,24/9/2019 22:36,0,100,56,1,24/9/2019 22:36,R_1Fs1RUxFMOVP2Ys,-1,ACHZV6EH3HWTZ,https://investing-lf.herokuapp.com/login,-2,ACHZV6EH3HWTZ
24/9/2019 22:35,24/9/2019 22:36,0,100,61,1,24/9/2019 22:36,R_2VIq1vNMmVxJip2,-2,A1561P9VVA3C1C,https://investing-lf.herokuapp.com/login,-2,A1561P9VVA3C1C
24/9/2019 22:35,24/9/2019 22:36,0,100,61,1,24/9/2019 22:36,R_114QppnEkj3k29b,2,A1SMT4I1ESNON1,https://investing-lf.herokuapp.com/login,-2,A1SMT4I1ESNON1
24/9/2019 22:35,24/9/2019 22:36,0,100,32,1,24/9/2019 22:36,R_4UW9C4pu7yqP6bn,-1,AYD2LKV6C5F2S,https://investing-lf.herokuapp.com/login,0,AYD2LKV6C5F2S
24/9/2019 22:35,24/9/2019 22:36,0,100,56,1,24/9/2019 22:36,R_sFNyjVnq9cn0gZH,-1,A21P1T8EW4NHOU,https://investing-lf.herokuapp.com/login,-2,A21P1T8EW4NHOU
24/9/2019 22:35,24/9/2019 22:36,0,100,35,1,24/9/2019 22:36,R_2zOoTcI4VUEikaG,-1,A22KYUSPCMWIKR,https://investing-lf.herokuapp.com/login,-2,A22KYUSPCMWIKR
24/9/2019 22:35,24/9/2019 22:36,0,100,60,1,24/9/2019 22:36,R_42WMDMWcjLG3AGZ,-1,AVTLWWC78O2VW,https://investing-lf.herokuapp.com/login,-2,AVTLWWC78O2VW
24/9/2019 22:35,24/9/2019 22:36,0,100,49,1,24/9/2019 22:36,R_3rQtgnCwNUjz6Rr,-1,A3FF1VSY7QIDWB,https://investing-lf.herokuapp.com/login,0,A3FF1VSY7QIDWB
24/9/2019 22:35,24/9/2019 22:36,0,100,51,1,24/9/2019 22:36,R_1nPESIWCWLZxvWd,-1,A13T5R3LI8ANLN,https://investing-lf.herokuapp.com/login,-2,A13T5R3LI8ANLN
24/9/2019 22:35,24/9/2019 22:36,0,100,50,1,24/9/2019 22:36,R_333TmRNIT9J9YtO,-1,A39TKU289CXWRN,https://investing-lf.herokuapp.com/login,-2,A39TKU289CXWRN
24/9/2019 22:35,24/9/2019 22:36,0,100,63,1,24/9/2019 22:36,R_27PPilk0Cw8epHQ,2,A1QUQ0TV9KVD4C,https://investing-lf.herokuapp.com/login,-2,A1QUQ0TV9KVD4C
24/9/2019 22:35,24/9/2019 22:36,0,100,65,1,24/9/2019 22:36,R_3j2jspfDovZo9qn,2,A3SH7B3UK915FC,https://investing-lf.herokuapp.com/login,-2,A3SH7B3UK915FC
24/9/2019 22:35,24/9/2019 22:36,0,100,56,1,24/9/2019 22:36,R_2BaZUyeSUfJ1XA6,1,A2YQ46ZDZFE3Q2,https://investing-lf.herokuapp.com/login,-2,A2YQ46ZDZFE3Q2
24/9/2019 22:35,24/9/2019 22:36,0,100,65,1,24/9/2019 22:36,R_1mEJNyehl6HaQP8,-1,A20IKZ082TZP6P,https://investing-lf.herokuapp.com/login,-2,A20IKZ082TZP6P
24/9/2019 22:35,24/9/2019 22:36,0,100,79,1,24/9/2019 22:36,R_UuVCEDW6Y5tZ4t3,1,A1QSN98P7DOIPR,https://investing-lf.herokuapp.com/login,-2,A1QSN98P7DOIPR
24/9/2019 22:35,24/9/2019 22:36,0,100,79,1,24/9/2019 22:36,R_1PXESsbKRxedJsY,-1,A27CEAL8PWSAG5,https://investing-lf.herokuapp.com/login,-2,A27CEAL8PWSAG5
24/9/2019 22:36,24/9/2019 22:36,0,100,40,1,24/9/2019 22:36,R_3psuUllZ5IeAwix,-1,AXKVHJHF1EOVT,https://investing-lf.herokuapp.com/login,-2,AXKVHJHF1EOVT
24/9/2019 22:35,24/9/2019 22:36,0,100,69,1,24/9/2019 22:36,R_dnfJwO2jv4adRrb,-1,A15IINKXSMD98T,https://investing-lf.herokuapp.com/login,-2,A15IINKXSMD98T
24/9/2019 22:35,24/9/2019 22:37,0,100,69,1,24/9/2019 22:37,R_3iJfX8v1o0l8XfO,0,A1F1TBDHPYAAXT,https://investing-lf.herokuapp.com/login,-2,A1F1TBDHPYAAXT
24/9/2019 22:35,24/9/2019 22:37,0,100,91,1,24/9/2019 22:37,R_1cYSVpCVdbR43GJ,-1,A2BGRGVU9HG0C6,https://investing-lf.herokuapp.com/login,0,A2BGRGVU9HG0C6
24/9/2019 22:35,24/9/2019 22:37,0,100,74,1,24/9/2019 22:37,R_esMeHOUTpQXgbAd,1,AOSO1D81K0ET0,https://investing-lf.herokuapp.com/login,-2,AOSO1D81K0ET0
24/9/2019 22:35,24/9/2019 22:37,0,100,116,1,24/9/2019 22:37,R_3G3auYXv5JAhTku,0,AGNEWBU7179GY,https://investing-lf.herokuapp.com/login,-2,AGNEWBU7179GY
24/9/2019 22:35,24/9/2019 22:37,0,100,117,1,24/9/2019 22:37,R_2tbaimPq9a6Hiqn,0,AHRVVI0K5WSD4,https://investing-lf.herokuapp.com/login,-2,AHRVVI0K5WSD4
24/9/2019 22:35,24/9/2019 22:37,0,100,92,1,24/9/2019 22:37,R_20NCfcmb92JmtCF,-1,A2287HLNN9EZ56,https://investing-lf.herokuapp.com/login,-2,A2287HLNN9EZ56
24/9/2019 22:35,24/9/2019 22:37,0,100,86,1,24/9/2019 22:37,R_1gbBLe8EH7ChbuE,-1,A2DWDTU1KVNISP,https://investing-lf.herokuapp.com/login,0,A2DWDTU1KVNISP
24/9/2019 22:35,24/9/2019 22:37,0,100,118,1,24/9/2019 22:37,R_0IfdnIjhFAWJfrz,-2,A2LR1HKNOVDTJ8,https://investing-lf.herokuapp.com/login,-2,A2LR1HKNOVDTJ8
24/9/2019 22:35,24/9/2019 22:37,0,100,123,1,24/9/2019 22:37,R_3D2fJPuiqFoB5sL,-1,A311A0TCGNTFKK,https://investing-lf.herokuapp.com/login,0,A311A0TCGNTFKK
24/9/2019 22:36,24/9/2019 22:37,0,100,54,1,24/9/2019 22:37,R_2PgIZcK437ADhI0,-1,A38HV76MWKK0EY,https://investing-lf.herokuapp.com/login,-2,A38HV76MWKK0EY
24/9/2019 22:35,24/9/2019 22:37,0,100,125,1,24/9/2019 22:37,R_2pYwIq5Xw5JZhlK,0,A217MHGDI5UYE1,https://investing-lf.herokuapp.com/login,-2,A217MHGDI5UYE1
24/9/2019 22:37,24/9/2019 22:37,0,100,32,1,24/9/2019 22:37,R_1C74iMGsCcQVyvE,-1,A1EN3FW93BSXQQ,https://investing-lf.herokuapp.com/login,-2,A1EN3FW93BSXQQ
24/9/2019 22:35,24/9/2019 22:37,0,100,138,1,24/9/2019 22:37,R_D7d8tET4dxjsPtv,1,ARCCEMO6PIE44,https://investing-lf.herokuapp.com/login,0,ARCCEMO6PIE44
24/9/2019 22:36,24/9/2019 22:37,0,100,84,1,24/9/2019 22:37,R_8jnMqX5XzMCAGSB,-1,A2OLSZ6DD9I239,https://investing-lf.herokuapp.com/login,0,A2OLSZ6DD9I239
24/9/2019 22:36,24/9/2019 22:37,0,100,64,1,24/9/2019 22:37,R_vqOLh0GIY56LcJ3,-1,A2IFRY1FU6PYDU,https://investing-lf.herokuapp.com/login,-2,A2IFRY1FU6PYDU
24/9/2019 22:35,24/9/2019 22:37,0,100,131,1,24/9/2019 22:37,R_2Qxu7ivJuU4uWha,1,AREQ43Q0T8ENT,https://investing-lf.herokuapp.com/login,-2,AREQ43Q0T8ENT
24/9/2019 22:37,24/9/2019 22:37,8,100,14,1,24/9/2019 22:37,R_31vCdwUWs0cENBK,-2,A2LR1HKNOVDTJ8,https://investing-lf.herokuapp.com/login,0,A2LR1HKNOVDTJ8
24/9/2019 22:36,24/9/2019 22:37,0,100,88,1,24/9/2019 22:37,R_yKhmRlp727CzxyV,2,A31QV64WJM0M4G,https://investing-lf.herokuapp.com/login,-2,A31QV64WJM0M4G
24/9/2019 22:36,24/9/2019 22:38,0,100,114,1,24/9/2019 22:38,R_3qw0sLsIyhFMJaP,1,A12ZO39VZ879ZS,https://investing-lf.herokuapp.com/login,-2,A12ZO39VZ879ZS
24/9/2019 22:37,24/9/2019 22:38,0,100,29,1,24/9/2019 22:38,R_dh63qSJT6f7x1bH,-2,A2YLK83DQ6PA5Y,https://investing-lf.herokuapp.com/login,-2,A2YLK83DQ6PA5Y
24/9/2019 22:37,24/9/2019 22:38,0,100,15,1,24/9/2019 22:38,R_3iX1HF6AFZUtsZj,0,A2JI88OO9BS59Y,https://investing-lf.herokuapp.com/login,-2,A2JI88OO9BS59Y
24/9/2019 22:36,24/9/2019 22:38,0,100,120,1,24/9/2019 22:38,R_26eEdD1xkV3UHb8,-1,A1OIBI3PWS4R5K,https://investing-lf.herokuapp.com/login,-2,A1OIBI3PWS4R5K
24/9/2019 22:36,24/9/2019 22:38,0,100,89,1,24/9/2019 22:38,R_2coprDGctkPMaju,1,A2PZI2K946IGG1,https://investing-lf.herokuapp.com/login,0,A2PZI2K946IGG1
24/9/2019 22:36,24/9/2019 22:38,0,100,116,1,24/9/2019 22:38,R_2f6Rd7yTVhuHflw,1,A23UO8033OFMJ5,https://investing-lf.herokuapp.com/login,-2,A23UO8033OFMJ5
24/9/2019 22:38,24/9/2019 22:38,8,100,15,1,24/9/2019 22:38,R_1DHBNJGfkkDg9a9,-2,A2LR1HKNOVDTJ8,https://investing-lf.herokuapp.com/login,-2,A2LR1HKNOVDTJ8
24/9/2019 22:35,24/9/2019 22:38,0,100,147,1,24/9/2019 22:38,R_sNBGmSC2hiy0g01,-2,A2CLGYPCKVH59J,https://investing-lf.herokuapp.com/login,0,A2CLGYPCKVH59J
24/9/2019 22:38,24/9/2019 22:38,8,100,15,1,24/9/2019 22:38,R_bOU5P4ShG8faylz,-2,A2YLK83DQ6PA5Y,https://investing-lf.herokuapp.com/login,-2,A2YLK83DQ6PA5Y
24/9/2019 22:35,24/9/2019 22:38,0,100,176,1,24/9/2019 22:38,R_1es2WR6Df8GgY33,-1,A6AB1O0UYB7PI,https://investing-lf.herokuapp.com/login,-2,A6AB1O0UYB7PI
24/9/2019 22:36,24/9/2019 22:38,0,100,131,1,24/9/2019 22:38,R_7X8L4hQ3AWuS1EZ,1,A1G623UHUNM2QV,https://investing-lf.herokuapp.com/login,-2,A1G623UHUNM2QV
24/9/2019 22:38,24/9/2019 22:38,8,100,14,1,24/9/2019 22:38,R_1eEiqiu6jQspUod,-2,A2LR1HKNOVDTJ8,https://investing-lf.herokuapp.com/login,-2,A2LR1HKNOVDTJ8
24/9/2019 22:36,24/9/2019 22:38,0,100,148,1,24/9/2019 22:38,R_1LWLBIDkwAkgF21,1,ALK8GA6GSXQMQ,https://investing-lf.herokuapp.com/login,-2,ALK8GA6GSXQMQ
24/9/2019 22:35,24/9/2019 22:38,0,100,181,1,24/9/2019 22:38,R_3gNSnH0YEAqCwYS,0,AWKUOA7M4P8YI,https://investing-lf.herokuapp.com/login,-2,AWKUOA7M4P8YI
24/9/2019 22:39,24/9/2019 22:39,8,100,12,1,24/9/2019 22:39,R_2agdld4o8haJj3F,-2,A2LR1HKNOVDTJ8,https://investing-lf.herokuapp.com/login,0,A2LR1HKNOVDTJ8
24/9/2019 22:39,24/9/2019 22:39,0,100,24,1,24/9/2019 22:39,R_1mqqfyCJXuuPO7m,3,A3BD0DFREQX0D4,https://investing-lf.herokuapp.com/login,-2,A3BD0DFREQX0D4
24/9/2019 22:38,24/9/2019 22:39,0,100,70,1,24/9/2019 22:39,R_2TtnvXdouKr0noD,1,ABNJUVNHFVINU,https://investing-lf.herokuapp.com/login,-2,ABNJUVNHFVINU
24/9/2019 22:36,24/9/2019 22:39,0,100,221,1,24/9/2019 22:39,R_3izof0GwNZyZzgJ,-2,A1Q8V9050IW4XG,https://investing-lf.herokuapp.com/login,0,A1Q8V9050IW4XG
24/9/2019 22:35,24/9/2019 22:40,0,100,266,1,24/9/2019 22:40,R_8H81lLVaXhE6jBL,1,A2852RLME6S2IX,https://investing-lf.herokuapp.com/login,0,A2852RLME6S2IX
24/9/2019 22:39,24/9/2019 22:40,0,100,51,1,24/9/2019 22:40,R_2eRaysY8qHRvlJp,-1,A2R89RXGEVG05I,https://investing-lf.herokuapp.com/login,0,A2R89RXGEVG05I
24/9/2019 22:36,24/9/2019 22:40,0,100,217,1,24/9/2019 22:40,R_1Eh7i3bmAxYGI8l,1,A3I5B4U5PCHX18,https://investing-lf.herokuapp.com/login,-2,A3I5B4U5PCHX18
24/9/2019 22:40,24/9/2019 22:40,0,100,21,1,24/9/2019 22:40,R_1nUBgNrcQgqLzha,2,A196CIBUA1CNOF,https://investing-lf.herokuapp.com/login,-2,A196CIBUA1CNOF
24/9/2019 22:35,24/9/2019 22:41,0,100,325,1,24/9/2019 22:41,R_3e4SBhjDPcvLiLQ,2,A1A80US3LE1YGS,https://investing-lf.herokuapp.com/login,-2,A1A80US3LE1YGS
24/9/2019 22:39,24/9/2019 22:41,0,100,94,1,24/9/2019 22:41,R_2dGQwXAEHZVnSoz,0,A2HHGI5CNSS5PD,https://investing-lf.herokuapp.com/login,-2,A2HHGI5CNSS5PD
24/9/2019 22:35,24/9/2019 22:41,0,100,376,1,24/9/2019 22:41,R_Y90PkG66k74PMVb,-1,A15ZDMEVJL3NFQ,https://investing-lf.herokuapp.com/login,-2,A15ZDMEVJL3NFQ
24/9/2019 22:35,24/9/2019 22:42,0,100,405,1,24/9/2019 22:42,R_1OTxfiXN3FoDF0y,0,A27VIS8YL07EID,https://investing-lf.herokuapp.com/login,-2,A27VIS8YL07EID
24/9/2019 22:38,24/9/2019 22:42,0,100,224,1,24/9/2019 22:42,R_2aIG5WY88sO3ZQY,-1,A39S6GR0MTIEAX,https://investing-lf.herokuapp.com/login,-2,A39S6GR0MTIEAX
24/9/2019 22:36,24/9/2019 22:43,0,100,406,1,24/9/2019 22:43,R_1JPGdQ0EAwXDrQK,0,A2QSVBUPZQ9USZ,https://investing-lf.herokuapp.com/login,0,A2QSVBUPZQ9USZ
24/9/2019 22:41,24/9/2019 22:43,0,100,126,1,24/9/2019 22:43,R_1dtzIwaN7BHvNAN,-2,A1HM2VBI4T638R,https://investing-lf.herokuapp.com/login,0,A1HM2VBI4T638R
